636;95.367728;1.664481;0.011221;133.706253
637;133.703895;2.333573;0.022817;133.818466
638;172.105427;3.003806;0.033461;134.046632
639;210.602816;3.675713;-0.000960;134.381240
640;249.097455;4.347571;0.017838;134.371640
641;287.643197;5.020321;0.028515;134.550021
642;326.270627;5.694497;0.033096;134.835168
643;4.992870;0.087142;0.011028;135.166125
644;43.746704;0.763524;0.022790;135.276401
645;82.565828;1.441046;0.031859;135.504304
646;121.476221;2.120160;0.001091;135.822895
647;160.389740;2.799329;0.018480;135.833807
648;199.356201;3.479422;0.027310;136.018606
649;238.400899;4.160881;0.034035;136.291710
650;277.543100;4.844041;0.015442;136.632055
651;316.729539;5.527973;0.027541;136.786476
652;355.994876;6.213283;0.035342;137.061884
653;35.361460;0.617174;0.011070;137.415300
654;74.759756;1.304804;0.024690;137.525999
655;114.228785;1.993668;0.030731;137.772902
656;153.785853;2.684069;0.006041;138.080214
657;193.360225;3.374773;0.022813;138.140620
658;232.999953;4.066616;0.033284;138.368753
659;272.735033;4.760124;0.002808;138.701594
660;312.478156;5.453773;0.022796;138.729671
661;352.286584;6.148561;0.033529;138.957627
662;32.191064;0.561840;0.001783;139.292913
663;72.100651;1.258394;0.022625;139.310739
664;112.075054;1.956079;0.033380;139.536990
665;152.145084;2.655433;0.001783;139.870788
666;192.220221;3.354876;0.022715;139.888620
667;232.360434;4.055455;0.033371;140.115775
668;272.596248;4.757702;0.002577;140.449485
669;312.839445;5.460078;0.023012;140.475260
670;353.148568;6.163605;0.031897;140.705384
671;33.549070;0.585542;0.005437;141.024353
672;73.965148;1.290935;0.022997;141.078726
673;114.447107;1.997479;0.031685;141.308696
674;155.019837;2.705607;0.010284;141.625544
675;195.622029;3.414248;0.025224;141.728388
676;236.296483;4.124152;0.035524;141.980628
677;277.072704;4.835831;0.014534;142.335863
678;317.890562;5.548237;0.027592;142.481204
679;358.787467;6.262023;0.033468;142.757128
680;39.780251;0.694296;0.018195;143.091810
681;80.825161;1.410665;0.028749;143.273765
682;121.952431;2.128471;0.002106;143.561254
683;163.085735;2.846383;0.023329;143.582317
684;204.285871;3.565461;0.028915;143.815606
685;245.568844;4.285985;0.012463;144.104759
686;286.887521;5.007132;0.028156;144.229392
687;328.286859;5.729687;0.031606;144.510953
688;9.776741;0.170636;0.018504;144.827009
689;51.319634;0.895697;0.029288;145.012051
690;92.946430;1.622221;0.003150;145.304929
691;134.582251;2.348903;0.024425;145.336433
692;176.288045;3.076807;0.035611;145.580685
693;218.095857;3.806491;0.016169;145.936795
694;259.949991;4.536983;0.027675;146.098487
695;301.883406;5.268859;0.001996;146.375235
696;343.822541;6.000835;0.022945;146.395198
697;25.827409;0.450773;0.032793;146.624647
698;67.926220;1.185536;0.016528;146.952574
699;110.072381;1.921125;0.028594;147.117856
700;152.300458;2.658144;0.002044;147.403795
701;194.534391;3.395266;0.024495;147.424236
702;236.838497;4.133612;0.035975;147.669190
703;279.245666;4.873756;0.017674;148.028943
704;321.703467;5.614785;0.028443;148.205684
705;4.242750;0.074050;0.007800;148.490111
706;46.804378;0.816891;0.028117;148.568109
707;89.446556;1.561137;0.030816;148.849280
708;132.177015;2.306924;0.022564;149.157439
709;174.972114;3.053839;0.031457;149.383078
710;217.857330;3.802328;0.015821;149.697644
711;260.787869;4.551607;0.028755;149.855852
712;303.800785;5.302324;0.006741;150.143399
713;346.833011;6.053378;0.028299;150.210807
714;29.946308;0.522662;0.029897;150.493798
715;73.145254;1.276626;0.022739;150.792768
